City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Description
460,Dhidhdhoo,MV,6.8833,73.1,300.35,72,100,2.73,overcast clouds
461,Jibuti,DJ,11.5,42.5,297.83,64,2,5.26,clear sky
462,Zacatecoluca,SV,13.5,-88.8667,301.61,47,30,3.1,scattered clouds
463,Whitianga,NZ,-36.8333,175.7,287.56,88,12,2.84,few clouds
464,Talcahuano,CL,-36.7167,-73.1167,289.97,82,100,5.14,overcast clouds
465,Medea,DZ,36.2642,2.7539,284.4,49,52,3.55,broken clouds
466,Cosala,MX,24.4125,-106.6908,290.07,28,100,2.44,overcast clouds
467,Luangwa,ZM,-15.6167,30.4167,302.18,65,99,0.89,overcast clouds
468,Turukhansk,RU,65.8167,87.9833,252.02,84,1,4.84,clear sky
469,Unai,BR,-16.3575,-46.9061,296.36,85,91,2.54,overcast clouds
470,Peleduy,RU,59.6289,112.7406,242.78,100,42,0.56,scattered clouds
471,Champerico,GT,14.3,-91.9167,304.46,64,64,0.77,broken clouds
472,Naryan-Mar,RU,67.6713,53.087,257.27,97,86,3.96,overcast clouds
473,Ambon,ID,-3.6954,128.1814,297.23,94,40,2.57,scattered clouds
474,Bubaque,GW,11.2833,-15.8333,300.92,49,1,0.66,clear sky
475,Cururupu,BR,-1.8283,-44.8683,301.48,74,84,3.04,broken clouds
476,Matam,SN,15.6175,-13.3303,305.02,11,43,6.71,scattered clouds
477,Opochka,RU,56.7105,28.6617,272.38,76,100,5.58,overcast clouds
478,Morant Bay,JM,17.8815,-76.4093,301.94,68,3,5.77,clear sky
479,Tazovskiy,RU,67.4667,78.7,249.5,93,10,4.78,clear sky
480,Karasburg,NA,-28.0167,18.75,300.5,41,42,9.85,scattered clouds
481,San Giljan,MT,35.9184,14.4898,288.18,72,40,1.54,scattered clouds
482,Houma,US,29.5958,-90.7195,277.59,61,0,7.2,clear sky
483,Belmonte,BR,-15.8631,-38.8828,302.43,80,83,3.98,broken clouds
484,Richards Bay,ZA,-28.783,32.0377,304.22,56,7,6.01,clear sky
485,Ormara,PK,25.2088,64.6357,295.17,66,0,5.26,clear sky
486,Athenry,IE,53.2964,-8.7431,281.95,95,100,5.7,overcast clouds
487,Samarai,PG,-10.6167,150.6667,299.82,76,20,2.81,few clouds
488,Liku,ID,-0.7275,119.8922,297.29,88,100,0.87,overcast clouds
489,Chadan,RU,51.2833,91.5833,241.66,95,8,1.47,clear sky
490,Grenaa,DK,56.4158,10.8783,277.27,89,100,0.89,overcast clouds
491,Honiara,SB,-9.4333,159.95,299.01,86,98,1.34,overcast clouds
492,Segovia,ES,41.1667,-4.0,284.29,48,92,6.0,overcast clouds
493,Stavern,NO,59.0,10.0333,281.1,92,100,9.37,overcast clouds
494,Kautokeino,NO,69.0125,23.0412,262.33,95,100,4.92,snow
495,Moscow,RU,55.7522,37.6156,273.28,89,99,4.01,overcast clouds
496,Lososina,RU,48.9975,140.3106,264.96,96,100,2.76,overcast clouds
497,Bihoro,JP,43.8228,144.1044,264.08,98,97,1.15,overcast clouds
498,Baruun-Urt,MN,46.6806,113.2792,247.56,98,86,1.67,overcast clouds
499,Pyu,MM,18.4833,96.4333,293.76,29,64,2.52,broken clouds
500,Huilong,CN,31.8111,121.655,280.39,81,100,3.77,overcast clouds
501,Bonavista,CA,48.6499,-53.1147,276.15,75,100,7.97,overcast clouds
502,Kaohsiung,TW,22.6163,120.3133,293.12,82,75,3.6,broken clouds
503,Obo,CF,5.3998,26.4869,309.77,15,48,3.19,scattered clouds
504,Bodden Town,KY,19.2833,-81.25,298.7,82,75,3.09,broken clouds
505,Brae,GB,60.3964,-1.353,280.1,82,98,2.87,overcast clouds
506,Erzin,TR,36.9559,36.2,291.44,75,82,0.2,broken clouds
507,Dauphin,CA,51.1494,-100.0502,257.23,78,100,8.75,overcast clouds
508,Vallenar,CL,-28.5708,-70.7581,297.64,42,0,2.51,clear sky
509,Bulgan,MN,48.8125,103.5347,249.13,100,100,0.42,overcast clouds
510,Ulaangom,MN,49.9811,92.0667,239.32,96,90,1.37,overcast clouds
511,Sola,VU,-13.8833,167.55,300.92,76,97,7.15,light rain
512,Husavik,IS,66.0449,-17.3389,258.1,83,16,6.86,few clouds
513,Shatalovo,RU,54.334,32.4465,269.55,83,78,5.58,broken clouds
514,Lafiagi,NG,8.8667,5.4167,313.16,8,21,1.04,few clouds
515,Hovd,MN,48.0056,91.6419,249.69,84,100,1.12,overcast clouds
516,Northam,GB,51.0333,-4.2167,284.96,95,100,8.9,light rain
517,Seybaplaya,MX,19.65,-90.6667,295.11,86,90,7.1,overcast clouds
518,Sierra Vista,US,31.5545,-110.3037,282.1,43,0,4.63,clear sky
519,Ust-Tsilma,RU,65.441,52.1498,257.74,98,60,1.95,broken clouds
520,Todos Santos,MX,23.45,-110.2167,293.15,47,100,0.21,overcast clouds
521,Itamarandiba,BR,-17.8572,-42.8589,297.94,68,37,1.14,scattered clouds
522,Hay River,CA,60.8156,-115.7999,244.14,76,40,0.51,scattered clouds
523,Sulangan,PH,11.1373,123.7228,299.67,82,100,6.76,overcast clouds
524,Sorkjosen,NO,69.8,20.9333,264.61,80,100,5.46,overcast clouds
525,Tshane,BW,-24.0196,21.8684,305.64,21,30,1.77,scattered clouds
526,Rochegda,RU,62.8,43.25,258.95,98,12,1.51,few clouds
527,Anshun,CN,26.25,105.9333,276.71,92,0,0.62,clear sky
528,Odweyne,SO,9.4092,45.064,296.71,36,9,6.7,clear sky
529,Lappeenranta,FI,61.0587,28.1887,273.18,93,100,7.2,light snow
530,Sawakin,SD,19.1059,37.3321,297.36,55,11,7.83,few clouds
531,Ola,RU,59.5833,151.2833,249.83,81,45,3.92,scattered clouds
532,Miraflores,MX,19.2167,-98.8083,286.41,70,91,2.07,overcast clouds
533,Shubarkuduk,KZ,49.1447,56.4872,263.27,96,51,3.41,broken clouds
534,Karlskoga,SE,59.3267,14.5239,278.37,94,100,7.07,overcast clouds
535,Las Vegas,US,36.175,-115.1372,285.75,25,0,2.06,clear sky
536,Atbasar,KZ,51.8,68.3333,255.23,100,99,1.1,overcast clouds
537,Smolenka,RU,52.1352,113.4974,242.19,76,100,0.0,overcast clouds
538,Itapicuru,BR,-11.3167,-38.2333,307.61,39,100,4.1,overcast clouds
539,Omsukchan,RU,62.5333,155.8,239.09,99,36,1.61,scattered clouds
540,Augusto Correa,BR,-1.0217,-46.635,301.7,74,50,2.97,scattered clouds
541,Saint-Junien,FR,45.8833,0.9,288.67,66,91,4.79,overcast clouds
542,Puerto Maldonado,PE,-12.6,-69.1833,298.37,83,75,3.09,broken clouds
543,Emerald,AU,-23.5333,148.1667,298.23,65,0,5.66,clear sky
544,Narsaq,GL,60.9167,-46.05,269.1,94,100,4.94,light snow
545,Szedres,HU,46.4755,18.6831,280.72,57,65,3.98,broken clouds
546,Tuatapere,NZ,-46.1333,167.6833,281.38,94,13,2.24,few clouds
547,Novyy Urengoy,RU,66.0833,76.6333,248.5,95,84,4.32,broken clouds
548,Stuttgart,DE,48.7823,9.177,285.93,44,0,4.12,clear sky
549,Sorland,NO,67.667,12.6934,273.62,60,100,13.26,overcast clouds
550,Walvis Bay,NA,-22.9575,14.5053,305.68,35,14,6.69,few clouds
551,Kouroussa,GN,10.65,-9.8833,308.16,8,26,2.02,scattered clouds
552,Kungurtug,RU,50.5994,97.5228,245.42,98,56,0.75,broken clouds
553,Mmabatho,ZA,-25.85,25.6333,302.13,26,20,1.03,few clouds
554,Buta,CD,2.7858,24.73,312.1,12,37,1.35,scattered clouds
555,Makakilo City,US,21.3469,-158.0858,295.33,86,75,2.06,broken clouds
556,Leshukonskoye,RU,64.8989,45.7622,263.9,97,100,2.04,overcast clouds
557,Muko,JP,34.9654,135.7041,277.82,92,100,1.37,light rain
558,Mubi,NG,10.2676,13.2644,307.91,8,7,4.58,clear sky
559,Shenjiamen,CN,29.9576,122.298,280.41,86,100,6.85,light rain
560,Changping,CN,40.2186,116.2197,266.84,93,100,0.61,light snow
561,Tarko-Sale,RU,64.9225,77.785,251.89,94,11,5.28,few clouds
562,Ayr,GB,55.4627,-4.6339,280.14,93,100,6.69,light rain
563,Bay Roberts,CA,47.5999,-53.2648,280.74,79,87,5.36,overcast clouds
564,Sierpc,PL,52.8568,19.6691,276.54,59,48,4.92,scattered clouds
565,Inuvik,CA,68.3499,-133.7218,239.71,72,20,2.57,few clouds
566,Catuday,PH,16.2923,119.8062,298.93,76,63,3.5,broken clouds
567,Fenoarivo,MG,-18.933,47.4354,293.19,94,75,1.03,thunderstorm with light rain
568,Batemans Bay,AU,-35.7167,150.1833,292.65,85,100,1.95,light rain
569,Moberly,US,39.4184,-92.4382,270.9,59,0,7.2,clear sky
570,Madera,US,37.1666,-119.8343,288.0,39,37,2.42,scattered clouds
571,Sayyan,YE,15.1718,44.3244,290.57,29,14,2.24,few clouds
572,Sabha,LY,27.0377,14.4283,292.77,17,79,5.32,broken clouds
573,Vatutinki,RU,55.4983,37.3325,273.17,69,75,7.0,broken clouds
574,Palizada,MX,18.25,-92.0833,295.94,92,80,4.75,broken clouds
575,Velsk,RU,61.0701,42.0983,260.23,98,6,1.79,clear sky
576,Togur,RU,58.3631,82.8265,258.43,92,98,5.2,overcast clouds
577,Port Macquarie,AU,-31.4333,152.9167,290.87,76,64,2.9,broken clouds
578,Alice Springs,AU,-23.7,133.8833,292.9,56,0,0.0,clear sky
579,Farafangana,MG,-22.8167,47.8333,299.2,82,6,2.81,clear sky
580,Boende,CD,-0.2167,20.8667,306.98,32,74,2.5,broken clouds
581,Lebu,CL,-37.6167,-73.65,291.88,69,93,3.65,overcast clouds
582,Biltine,TD,14.5333,20.9167,307.05,7,73,4.9,broken clouds
583,Culfa,AZ,38.9558,45.6308,281.08,55,17,1.11,few clouds
584,Providencia,MX,28.7167,-111.5833,291.29,25,53,4.47,broken clouds
585,Zhigansk,RU,66.7697,123.3711,236.06,100,100,1.55,overcast clouds
586,Skjervoy,NO,70.0311,20.9714,267.62,70,100,8.08,overcast clouds
587,Kiama,AU,-34.6833,150.8667,292.91,77,87,1.34,overcast clouds
588,Nouakchott,MR,18.0858,-15.9785,303.11,26,100,5.66,overcast clouds
589,Kandrian,PG,-6.2167,149.55,297.72,91,100,1.91,overcast clouds
590,Longyan,CN,25.1072,117.0225,284.37,97,100,0.75,overcast clouds
591,San Juan,AR,-31.5375,-68.5364,298.45,32,0,1.85,clear sky
592,Ler,SS,8.3018,30.1418,310.34,12,32,3.94,scattered clouds
593,Darhan,MN,49.4867,105.9228,245.64,99,93,0.43,overcast clouds
594,Tabuk,PH,17.4189,121.4443,294.78,95,73,2.0,broken clouds
595,Hatfield,GB,51.7634,-0.2242,281.54,93,100,7.2,moderate rain
596,Sungaipenuh,ID,-2.0833,101.3833,291.48,96,94,0.44,overcast clouds
597,Lyuban,BY,52.7985,28.0048,272.99,71,77,4.86,broken clouds
598,Riverton,US,40.5219,-111.9391,277.76,57,0,4.47,clear sky
599,Havre,FR,49.5833,0.3333,285.14,71,100,10.78,overcast clouds
600,Nicoya,CR,10.1483,-85.452,300.9,47,2,4.96,clear sky
601,La Pila,MX,22.05,-100.8667,280.83,80,99,2.99,overcast clouds
602,Tall Kayf,TR,37.0833,41.0667,285.52,33,73,2.8,broken clouds
603,Shkotovo,RU,43.3319,132.3625,261.75,51,2,4.0,clear sky
604,Vagay,RU,57.9375,69.0217,257.92,98,100,0.96,overcast clouds
605,Madinat Sittah Uktubar,EG,29.8167,31.05,292.09,36,0,5.03,clear sky
606,Caninde,BR,-4.3589,-39.3117,308.27,33,64,4.67,broken clouds
607,Mayo,US,38.8876,-76.5119,275.56,87,100,4.63,light snow
608,Bereda,ES,43.2686,-7.5406,285.01,100,100,5.17,overcast clouds
609,Rawlins,US,41.7911,-107.2387,274.27,59,22,6.18,few clouds
610,Cockburn Town,TC,21.4612,-71.1419,298.41,80,1,8.6,clear sky
611,Vaitape,PF,-16.5167,-151.75,300.4,73,100,5.82,light rain
612,Quartucciu,IT,39.2519,9.1794,289.25,68,20,4.02,few clouds
613,Basoko,CD,1.2391,23.616,309.93,22,38,2.19,scattered clouds
614,Damavand,IR,35.7178,52.065,280.06,76,8,3.82,clear sky
615,Marsa Matruh,EG,31.3525,27.2453,290.26,48,20,5.14,few clouds
616,Cabo Rojo,PR,18.0866,-67.1457,301.86,62,0,1.34,clear sky
617,Nome,US,64.5011,-165.4064,247.19,76,0,1.54,clear sky
618,Te Anau,NZ,-45.4167,167.7167,279.45,95,21,0.63,few clouds
619,Srednekolymsk,RU,67.45,153.6833,237.8,99,16,2.89,few clouds
620,Harper,LR,4.375,-7.7169,299.13,78,99,2.06,overcast clouds
621,Mount Vernon,US,40.9126,-73.8371,274.1,88,100,4.12,light snow
622,Pozo Colorado,PY,-23.4923,-58.7972,305.59,35,64,2.63,broken clouds
623,Angoche,MZ,-16.2325,39.9086,301.17,77,50,4.15,scattered clouds
624,Bonoua,CI,5.2741,-3.595,299.94,58,98,3.44,light rain
625,Bowen,AU,-20.0167,148.2333,296.27,77,19,7.61,few clouds
626,Tual,ID,-5.6667,132.75,300.34,79,62,2.7,broken clouds
627,Constitucion,CL,-35.3333,-72.4167,292.98,71,5,4.93,clear sky
628,Grand Gaube,MU,-20.0064,57.6608,301.37,75,100,3.58,overcast clouds
629,San Jeronimo,PE,-11.9472,-75.2829,285.34,67,94,0.63,overcast clouds
630,Birjand,IR,32.8663,59.2211,284.41,32,20,5.14,few clouds
631,Mananara,MG,-16.1667,49.7667,298.73,85,61,1.42,broken clouds
632,Yangjiang,CN,21.85,111.9667,290.34,87,100,3.75,light rain
633,Seoul,KR,37.5683,126.9778,275.84,67,0,3.09,clear sky
634,Wajima,JP,37.4,136.9,277.67,69,100,9.15,overcast clouds
635,Cabedelo,BR,-6.9811,-34.8339,304.52,65,2,5.17,clear sky
636,Dakar,SN,14.6937,-17.4441,305.64,41,29,7.2,scattered clouds
637,Barcelos,PT,41.5388,-8.6151,285.53,96,100,8.51,light rain
638,Atherton,GB,53.5237,-2.4935,283.21,88,100,4.47,overcast clouds
639,Bac Lieu,VN,9.285,105.7244,299.24,83,9,5.39,clear sky
640,Beringovskiy,RU,63.05,179.3167,240.03,97,13,1.93,few clouds
641,Yerbogachen,RU,61.2767,108.0108,240.53,100,83,1.59,broken clouds
642,Namtsy,RU,62.7161,129.6658,237.21,100,99,1.02,overcast clouds
643,Raudeberg,NO,61.9875,5.1352,278.81,93,100,4.02,light rain
644,Lipari,IT,38.4674,14.954,288.89,68,0,1.05,clear sky
645,La Rioja,ES,42.25,-2.5,287.21,44,79,6.48,broken clouds
646,Ilhabela,BR,-23.7781,-45.3581,299.29,77,16,2.27,few clouds
647,Nelson Bay,AU,-32.7167,152.15,293.15,89,14,3.97,few clouds
648,Hirara,JP,24.8,125.2833,293.38,92,100,7.73,overcast clouds
649,Arlit,NE,18.7369,7.3853,303.85,6,0,1.0,clear sky
650,Nobeoka,JP,32.5833,131.6667,280.79,91,100,4.49,moderate rain
651,Waingapu,ID,-9.6567,120.2641,299.11,86,98,0.84,overcast clouds
652,Kampong Chhnang,KH,12.1667,104.55,302.8,53,77,1.97,broken clouds
653,Marzuq,YE,14.4,46.4667,294.68,29,3,4.51,clear sky
654,Boa Vista,BR,2.8197,-60.6733,303.14,51,75,8.23,broken clouds
655,Kyshtovka,RU,56.555,76.6271,262.5,96,100,3.05,overcast clouds
656,Spencer,US,43.1414,-95.1444,256.97,70,0,4.12,clear sky
657,Egvekinot,RU,66.3167,-179.1667,245.51,91,100,3.15,overcast clouds
658,Thunder Bay,CA,48.4001,-89.3168,250.13,72,0,3.09,fog
659,Athens,GR,37.9795,23.7162,286.02,65,75,4.02,broken clouds
660,Pueblo Bello,CO,8.2041,-76.526,298.43,74,68,1.45,broken clouds
661,Sangar,RU,63.9242,127.4739,236.67,100,74,1.11,broken clouds
662,Bukama,CD,-9.2,25.85,298.69,85,96,1.03,light rain
663,Tucuman,AR,-26.8241,-65.2226,295.15,60,20,2.06,few clouds
664,Blessington,IE,53.17,-6.5325,281.32,88,75,6.17,broken clouds
665,Miyako,JP,39.6367,141.9525,274.73,67,100,1.97,overcast clouds
666,Altay,CN,47.8667,88.1167,256.8,78,60,3.45,broken clouds
667,Kharp,RU,66.8014,65.8081,249.75,100,100,0.5,overcast clouds
668,Puerto Escondido,MX,15.85,-97.0667,301.21,51,69,2.15,broken clouds
669,Benton Harbor,US,42.1167,-86.4542,265.43,86,100,2.57,snow
670,Itacoatiara,BR,-3.1431,-58.4442,300.17,86,100,2.19,overcast clouds
671,Nong Han,TH,17.3608,103.1053,303.72,61,35,2.66,scattered clouds
672,Mayya,RU,61.7333,130.2811,236.77,100,99,0.67,overcast clouds
673,Kuzino,RU,57.0224,59.4412,267.02,97,100,2.24,light snow
674,Gemena,CD,3.25,19.7667,310.18,15,100,0.68,overcast clouds
675,Minnedosa,CA,50.2453,-99.8436,252.46,98,100,6.12,snow
676,Xique-Xique,BR,-10.8218,-42.7263,302.42,55,17,0.92,few clouds
677,Pauini,BR,-7.7136,-66.9764,302.15,77,88,0.68,moderate rain
678,Wanning,CN,18.8003,110.3967,294.26,90,55,5.25,broken clouds
679,Desaguadero,PE,-16.5656,-69.0417,281.94,77,99,6.73,light rain
680,Caraballeda,VE,10.6112,-66.8522,300.58,71,20,1.03,few clouds
681,Stadtlohn,DE,51.9833,6.9333,284.81,42,100,7.64,overcast clouds
682,Albania,AL,41.0,20.0,285.1,70,91,0.38,overcast clouds
683,Novo Aripuana,BR,-5.1206,-60.3797,301.73,80,77,1.59,moderate rain
684,Roma,US,43.2128,-75.4557,267.11,70,100,1.54,overcast clouds
685,Shalyhyne,UA,51.5717,34.1217,268.3,92,6,2.97,clear sky
686,Baykit,RU,61.67,96.37,247.98,100,80,1.56,broken clouds
687,Espana,PH,12.3841,122.499,299.11,84,100,5.67,overcast clouds
688,Carbonia,IT,39.1672,8.5222,288.68,63,13,2.61,few clouds
689,Tyler,US,32.3513,-95.3011,274.61,55,0,0.89,clear sky
690,Stokmarknes,NO,68.5646,14.9108,271.2,93,100,2.06,overcast clouds
691,San Rafael,AR,-34.6177,-68.3301,298.72,21,0,4.14,clear sky
692,Falkirk,GB,55.9992,-3.7871,279.71,92,100,4.37,moderate rain
